,Potencial (V),Paciente A (1),Paciente A (2),Paciente A (3),Paciente B (1),Paciente B (2),Paciente B (3),Paciente C (1),Paciente C (2),Paciente C (3),Paciente D (1),Paciente D (2),Paciente E (1),Paciente E(2),Paciente E (3),Paciente F (1),Paciente F (2),Paciente F (3),Paciente G (1),Paciente G (2),Paciente G (3),Paciente H (1),Paciente H (2),Paciente H (3),Paciente I (1),Paciente I (2),Paciente I (3)
335,0.168853432,69.9794054,73.39437008,72.38726616,82.29344,74.08102,76.21424,83.33714008,70.26321888,67.13206768,72.11261,64.02838,70.87662,83.21812,79.64752,72.79798985,64.24160004,66.82915688,93.59829426,81.26685619,76.75430775,83.34190845,77.81682014,77.24804878,79.1043,76.1668,82.5481
336,0.170850247,71.6823101,75.17967224,74.12679195,84.17029,75.62828,77.77066,84.89356041,71.70062065,68.7251091,73.76058,65.73129,72.6253,84.93934,81.38704,73.93550873,65.4103756,68.10417175,95.31083107,82.8168869,78.02307606,85.02316475,79.86059189,79.09808159,80.5294,77.4543,84.1107
337,0.172846675,73.32112789,76.90088749,75.80225468,85.91897,77.07484,79.23553,86.34011745,73.04646969,70.23575306,75.34447,67.40673,74.30992,86.55069,83.05333,75.17302036,66.6541338,69.28544044,96.97961807,84.44817066,79.51059341,86.76071167,81.96687698,81.06062412,82.0294,78.7793,85.6169
338,0.174843088,74.97825623,78.64041328,77.48684883,87.70428,78.53971,80.70955,87.79582977,74.41062927,71.74639702,76.94666,69.08216,76.03114,88.18035,84.71045,76.24804974,67.69165993,70.48544884,98.52337837,85.97943783,80.92310429,88.39197159,84.00440216,82.82313347,83.4606,80.0356,87.0919
339,0.176839516,76.65369511,80.39824963,79.19890881,89.48958,80.02288,82.17442,89.26985264,75.76560974,73.27535152,78.57633,70.80338,77.77066,89.85581,86.4042,77.31056213,68.85416508,71.75421715,100.1421452,87.52322197,82.36687183,90.1045084,86.07318401,84.77315903,84.9357,81.3231,88.4357
340,0.178835928,78.21011543,82.03706741,80.77363968,91.08262,81.30465,83.48362,90.55161476,76.98328495,74.63951111,80.05035,72.38727,79.37286,91.37559,87.96062,78.3605814,69.87295151,72.88548946,101.6171694,89.10448551,83.62939358,91.71702862,88.00446987,86.57944202,86.3857,82.5169,89.8045
341,0.180832341,79.79400158,83.72168541,82.39414692,92.72144,82.65049,84.81116,91.85168743,78.23758125,76.05860233,81.58846,74.04439,81.02083,92.92285,89.55367,79.41684723,71.02921009,74.07925129,103.0734539,90.61701298,84.94818211,93.3357954,89.9420023,88.44821453,87.9232,83.6794,91.2233
342,0.182828769,81.39619827,85.40627956,84.01465416,94.3511,83.97803,86.1387,93.16091537,79.47356701,77.48684883,83.13572,75.71068,82.66881,94.47012,91.14671,80.34186363,71.97921276,75.17926693,104.5172215,92.1107769,86.13569736,94.860816,91.74201488,90.24825096,89.3295,84.7232,92.4795
343,0.184825182,82.9526186,87.01763153,85.58022976,95.91668,85.23233,87.393,94.36941147,80.65462112,78.83267403,84.6189,77.34034,84.28931,95.96245,92.68482,81.20436668,72.96674252,76.28552914,106.0484886,93.64204407,87.27946281,96.42961025,93.49830151,92.06702709,90.717,85.7982,93.8546
344,0.18682161,84.58228111,88.74800205,87.22820282,97.53718,86.55069,88.71138,95.64201832,81.89973831,80.25176525,86.17532,79.04327,85.97391,97.51887,94.28701,82.37314224,73.95424843,77.30431557,107.3922634,95.07331848,88.36698532,97.89836407,95.24834156,93.81079674,92.1858,86.8107,95.0546
345,0.188818023,85.99221706,90.25864601,88.64729404,98.86472,87.61272,89.75508,96.62165642,82.90684223,81.41450882,87.52117,80.56307,87.46624,98.85557,95.66033,83.54814053,74.87301826,78.42931747,108.7360382,96.55458927,89.5045042,99.44214821,96.96085453,95.61707973,93.6921,87.8357,96.1608
346,0.19081445,87.48455048,91.83337688,90.14878273,100.2838,88.76631,90.89036,97.7111578,83.98718834,82.68711567,88.96773,82.15611,89.04097,100.2655,97.1252,84.41691399,75.66678524,79.31058407,109.9360466,97.92337418,90.53575993,100.8421659,98.61087799,97.2921133,95.1546,88.6795,97.2109
347,0.192810863,88.94941807,93.38979721,91.60449505,101.648,89.83748,91.97986,98.71823788,85.04004478,83.8956356,90.3502,83.72169,90.56077,101.6388,98.55344,85.36067009,76.51679516,80.28559685,111.379838,99.34213161,91.55452251,102.1734476,100.2171516,99.01089668,96.4983,89.5732,98.2734
348,0.194807291,90.38681984,94.91875172,93.05105209,102.9389,90.8812,92.99612,99.6887207,86.0471487,85.08582115,91.71436,85.26895,92.08057,102.948,99.95422,86.21070385,77.29179859,81.26060963,112.7173424,100.6859064,92.51704216,103.5672188,101.8234253,100.6234169,97.8421,90.342,99.2296
349,0.196804106,91.82422161,96.42939568,94.47011948,104.2115,91.89746,93.99405,100.6317139,87.0267868,86.23940945,93.07852,86.82537,93.60952,104.2847,101.3184,86.92319393,78.06682587,82.1731329,113.9423609,101.992178,93.51079464,104.8609734,103.4359455,102.2671938,99.1921,91.142,100.236
350,0.198800519,93.12429428,97.82102108,95.74272633,105.301,92.75806,94.84551,101.3824463,87.86907196,87.23735809,94.32364,88.26275,94.99199,105.4658,102.5635,87.59820461,78.72307301,82.98563957,115.1361227,103.23596,94.32957172,106.0922384,105.0672293,103.8609505,100.33,91.842,101.105
351,0.200796947,94.43349838,99.23095703,97.03364372,106.3722,93.61868,95.66033,102.1423817,88.71138096,88.25359344,95.55962,89.70931,96.38362,106.6468,103.7995,88.34197521,79.41684723,83.76691341,116.3173914,104.4297218,95.13583183,107.3485136,106.6110134,105.3734779,101.411,92.492,101.873
352,0.20279336,95.77019215,100.6500244,98.36118221,107.4708,94.48843,96.5301,102.9022694,89.59944248,89.27900791,96.80476,91.20164,97.80271,107.8371,105.0538,88.91699314,80.07309437,84.54816341,117.3924208,105.592227,95.94833851,108.411026,108.1422806,106.8735123,102.436,93.0233,102.636
353,0.204789788,96.97871208,101.9226551,99.50561523,108.3681,95.21172,97.19844,103.5065174,90.31357765,90.13962746,97.92173,92.54749,99.10276,108.8808,106.1707,89.5045042,80.71684837,85.19191742,118.3986902,106.754756,96.70460224,109.6422911,109.6673012,108.3422899,103.423,93.6733,103.398
354,0.2067862,98.20554256,103.2501698,100.7049561,109.2927,95.9533,97.92173,104.129076,91.08262062,91.03684425,99.0936,93.94827,100.4303,109.9519,107.3335,90.07949829,81.24811649,85.91694832,119.2862034,107.8860283,97.37336636,110.6298208,110.9735727,109.6985579,104.236,94.1046,104.086
355,0.208782628,99.33166504,104.4769764,101.7944813,110.0801,96.57588,98.51682,104.632616,91.73266888,91.81506634,100.1556,95.23919,101.648,110.9132,108.3498,90.53575993,81.81686401,86.47944927,120.3487158,108.9360476,97.99838066,111.65483,112.4173403,111.0548258,105.073,94.5608,104.661
356,0.210779041,100.4669189,105.6672096,102.8748035,110.84,97.19844,99.08445,105.0995827,92.37353802,92.58410931,101.1902,96.53926,102.8748,111.8746,109.366,90.97325802,82.27312565,87.11695671,121.179986,109.9360466,98.54214191,112.52985,113.7236118,112.2860909,105.849,94.9608,105.192
357,0.212775469,101.4923096,106.8024635,103.8361073,111.4901,97.72031,99.57886,105.4841042,92.94116497,93.25246811,102.1332,97.74778,104.0009,112.7169,110.3181,91.45452976,82.72938728,87.61072159,122.0862389,110.8485699,99.08587933,113.5048628,114.9423838,113.4986162,106.655,95.3108,105.78
358,0.214771882,102.4994373,107.8828335,104.7791481,112.076,98.19639,100.0366,105.8411598,93.50881577,93.8750267,103.0488,98.93796,105.1087,113.55,111.2337,91.72952175,83.06689262,88.12322617,122.7862597,111.7423296,99.51088428,114.3173695,116.1674023,114.6423817,107.236,95.5796,106.161
359,0.216768295,103.4515858,108.9173794,105.6763649,112.607,98.62669,100.412,106.115818,94.00320053,94.45180893,103.9185,100.0824,106.1799,114.3191,112.0577,92.09828377,83.38565826,88.56697083,123.48001,112.5735998,99.94215965,115.0798798,117.348671,115.7111406,107.892,95.8108,106.58
360,0.218764722,104.3854237,109.9153042,106.5278053,113.0831,99.05698,100.769,106.381321,94.48843002,94.9919939,104.7608,101.2085,107.1961,115.0515,112.8725,92.36702919,83.62314701,88.93573284,124.123764,113.3486032,100.267148,115.7673836,118.4924364,116.5924072,108.399,96.0733,106.842
361,0.220761135,105.1911354,110.812521,107.2602272,113.4584,99.34998,101.0254,106.5369606,94.86382008,95.40398121,105.4749,102.2065,108.1209,115.6466,113.5592,92.63579845,83.94815922,89.31074142,124.6612787,114.0923738,100.6546736,116.417408,119.6174622,117.6111698,108.924,96.2546,107.149
362,0.222757563,105.9876442,111.6731644,107.9560757,113.7972,99.64294,101.2726,106.6742897,95.23918629,95.83427906,106.1707,103.1861,109.0089,116.2417,114.2275,92.79203415,84.17315483,89.56699371,125.1050472,114.6986246,100.8859158,116.9549227,120.5987215,118.3424234,109.33,96.3233,107.349
363,0.224754378,106.7383766,112.4788284,108.6244106,114.0902,99.90845,101.4832,106.784153,95.58708668,96.20966911,106.8116,104.1382,109.8787,116.7819,114.8409,92.93580055,84.37941074,89.85450268,125.4050493,115.3111458,101.0921717,117.4986601,121.5424776,119.2174435,109.649,96.4608,107.492
364,0.226750806,107.4250221,113.2295609,109.2103481,114.3466,100.1373,101.648,106.8482399,95.90752125,96.53010368,107.4067,105.0172,110.6752,117.2488,115.4086,93.09203625,84.52942371,90.06700516,125.7550478,115.8423901,101.2484312,117.9861784,122.4862576,119.9924707,109.949,96.5108,107.624
365,0.228747219,108.0384731,113.9070511,109.7321987,114.5113,100.3021,101.7395,106.8390846,96.19135857,96.77729607,107.9195,105.8228,111.3802,117.67,115.8755,93.19829941,84.72940922,90.29824734,126.0863066,116.3548946,101.429677,118.3799267,123.2800007,120.6987143,110.249,96.5609,107.705
366,0.230743632,108.6335659,114.5571232,110.2357388,114.6853,100.4761,101.8311,106.7864418,96.44770622,97.01533318,108.4047,106.6102,112.0852,118.0728,116.3424,93.20454597,84.84816551,90.44201374,126.2362957,116.8174028,101.4796734,118.7236786,124.0237713,121.2987185,110.405,96.4671,107.667
367,0.232740059,109.1004848,115.0698185,110.5927944,114.7311,100.5219,101.8219,106.7383766,96.63081169,97.13435173,108.7709,107.2785,112.6711,118.3291,116.6903,93.20298433,84.98566151,90.54200649,126.3488054,117.2424078,101.5171766,119.0737009,124.8425245,121.8924761,110.517,96.4983,107.655
368,0.234736472,109.6131802,115.6282902,110.9956741,114.7631,100.6775,101.9135,106.7200661,96.87800407,97.33576775,109.1646,107.9652,113.2845,118.6313,117.084,93.20454597,85.02943516,90.61701298,126.3237953,117.5236702,101.5109301,119.2549467,125.4675388,122.3112345,110.567,96.3671,107.524
369,0.2367329,109.9610806,116.0128117,111.2520218,114.8226,100.6775,101.8219,106.5552711,96.99702263,97.38154411,109.4026,108.4871,113.7423,118.8052,117.3038,93.20454597,85.09192467,90.74201584,126.4238119,117.8049326,101.4609337,119.4862127,126.0300398,122.7612495,110.686,96.3296,107.43
370,0.238729313,110.2906704,116.3790226,111.4900589,114.8135,100.6958,101.7579,106.3996315,97.12519646,97.42732048,109.6132,108.9998,114.1726,118.9517,117.5235,93.12329292,85.04192829,90.68574905,126.3050556,118.0049181,101.429677,119.5737123,126.505065,122.9987621,110.549,96.2671,107.249
371,0.240725741,110.611105,116.726923,111.7097855,114.8318,100.7416,101.7121,106.2806129,97.28999138,97.48225212,109.8421,109.5033,114.5937,119.0982,117.7341,93.06080341,85.07318497,90.7232523,126.1862993,118.1736708,101.3171673,119.7112083,127.0050764,122.9799986,110.48,96.1046,107.08
372,0.242722154,110.8308315,116.9741154,111.828804,114.786,100.7141,101.6022,106.0975075,97.38154411,97.48225212,109.9702,109.8878,114.9142,119.1714,117.8622,92.96078682,85.11066437,90.75450897,125.9737968,118.2611942,101.1796713,119.6924448,127.3050785,123.2987642,110.411,95.9796,106.88
373,0.244718581,110.9865189,117.1572208,111.9112015,114.7128,100.6775,101.4648,105.9052467,97.46394157,97.42732048,110.0252,110.2174,115.1888,119.1989,117.9538,92.82953739,85.06691456,90.7045126,125.7675409,118.3299303,101.0484219,119.648695,127.6613235,123.6987591,110.224,95.8233,106.711
374,0.246714994,111.123848,117.2762871,111.9386673,114.6212,100.6226,101.3,105.6672096,97.50056267,97.35407829,110.016,110.4738,115.4177,119.1897,117.9996,92.6733017,84.99193192,90.62950611,125.4675388,118.2799339,100.8171558,119.6737051,127.9988289,123.9362717,110.067,95.6733,106.392
375,0.248711422,111.1696243,117.3495293,111.9112015,114.5022,100.5493,101.1169,105.4383278,97.53718376,97.26252556,109.9702,110.6752,115.5642,119.1165,117.9812,92.58577824,85.04817486,90.59200287,125.0800371,118.3111906,100.63591,119.5737123,128.1800747,124.0487814,109.855,95.5358,106.136
376,0.250708222,111.1696243,117.4777031,111.9844437,114.5205,100.5859,101.062,105.310154,97.66538143,97.26252556,109.9977,110.9407,115.7839,119.1623,117.9286,92.40453243,84.98566151,90.44826031,124.7112751,118.2049274,100.4359007,119.4112062,128.2925844,124.0987778,109.53,95.3483,105.83
377,0.25270465,111.2062454,117.3586845,111.8013382,114.3008,100.3937,100.769,104.9622536,97.60127068,97.02448845,109.8054,110.9682,115.7748,118.9609,117.8897,92.26078987,84.9419117,90.44201374,124.3487835,118.0924416,100.2171516,119.3424463,128.4238338,124.1487741,109.305,95.1546,105.523
378,0.254701078,111.1787796,117.3220634,111.6914749,114.2092,100.3296,100.6042,104.7242165,97.63789177,96.93293571,109.659,111.0506,115.8389,118.851,117.8439,92.02952385,84.87942219,90.27326107,123.8237619,117.8736687,99.96089935,119.142437,128.4863472,124.1050243,108.961,94.9546,105.117
379,0.256697506,111.059761,117.1755314,111.4992142,114.0444,100.1923,100.3479,104.4312,97.58296013,96.7315197,109.4392,111.0231,115.8022,118.6679,117.6883,91.86701775,84.82317924,90.22326469,123.3300209,117.6799297,99.7171402,118.8486814,128.5050869,123.9487648,108.592,94.7983,104.805
380,0.258693904,110.9315395,117.0382023,111.3344193,113.9437,100.1007,100.1282,104.1840076,97.57380486,96.56672478,109.2012,110.9865,115.7565,118.5122,117.5418,91.71702862,84.71691608,90.09199142,122.8174925,117.4674273,99.44214821,118.6861992,128.4050941,123.848772,108.23,94.5796,104.398
381,0.260690331,110.8216763,116.8917179,111.1787796,113.8796,100.0458,99.97253,103.9734364,97.61958122,96.4568615,108.9998,110.9774,115.7473,118.3658,117.4594,91.53578281,84.6231699,89.91074562,122.2299814,117.2049046,99.19838905,118.4674263,128.3550978,123.6987591,107.88,94.3546,104.067
382,0.262686759,110.611105,116.626215,110.913229,113.7056,99.89014,99.70703,103.6621571,97.55549431,96.22797966,108.6977,110.8217,115.61,118.146,117.2488,91.33577347,84.52317715,89.76075649,121.6799736,116.8986559,98.88589382,118.1361914,128.2050848,123.4549999,107.455,94.1358,103.661
383,0.264683187,110.4096889,116.3698673,110.6751919,113.5866,99.77112,99.45984,103.3966541,97.51887321,96.05400562,108.3955,110.6752,115.4727,117.9263,117.0565,91.16077423,84.46691036,89.63575363,121.0549831,116.6049004,98.59213829,117.8486824,128.0613422,123.2424974,107.049,93.9108,103.286
384,0.266679585,110.1808071,116.0860538,110.4188442,113.4676,99.67041,99.22178,103.1219959,97.47309685,95.87090015,108.0751,110.5012,115.3353,117.6974,116.8643,90.94202518,84.31067467,89.5419836,120.4174757,116.2298918,98.25463295,117.5424099,127.8300762,122.9612589,106.642,93.7358,102.867
385,0.268676013,109.8878384,115.7381535,110.0892544,113.2936,99.47815,98.92881,102.8015614,97.38154411,95.6145525,107.6905,110.254,115.1064,117.4319,116.5987,90.75450897,84.27941799,89.40448761,119.8611975,115.8048868,98.02336693,117.2549248,127.6488304,122.69876,106.142,93.5233,102.423
386,0.270672441,109.6498013,115.4634953,109.8512173,113.2296,99.40491,98.73655,102.5909901,97.38154411,95.45891285,107.3518,110.0435,114.9508,117.2305,116.4156,90.54200649,84.17315483,89.21074867,119.1612005,115.3736353,97.68586159,116.8861628,127.4425745,122.2424984,105.68,93.2858,101.986
387,0.272668839,109.3659878,115.1064396,109.5307827,113.0922,99.25842,98.47105,102.2980213,97.30830193,95.25749683,106.9856,109.7688,114.7311,116.9741,116.1868,90.36700726,84.01691914,89.09199238,118.579936,115.0611401,97.37336636,116.4798975,127.1988153,121.9112396,105.33,93.042,101.673
388,0.274665266,109.073019,114.7493839,109.2469692,112.9915,99.14854,98.26047,102.0599842,97.27168083,95.07439137,106.6194,109.5125,114.5205,116.7452,115.967,90.16075134,83.91065598,88.91699314,117.8986788,114.5673752,97.08585739,116.0861492,126.9238234,121.6174841,104.798,92.8545,101.223
389,0.276662081,108.6976528,114.3190861,108.8624477,112.8176,98.94712,97.94004,101.7120838,97.13435173,94.79973316,106.1707,109.1463,114.2184,116.4156,115.6649,89.96698856,83.89191628,88.83574009,117.2986746,114.1298771,96.77960873,115.7361507,126.6675711,121.2549686,104.361,92.6233,100.842
390,0.278658509,108.3589077,113.9070511,108.5237026,112.6802,98.80979,97.68369,101.4282227,97.05195427,94.5800066,105.7496,108.8167,113.9528,116.1593,115.3994,89.74199295,83.73565674,88.66074085,116.5986538,113.7423515,96.49834633,115.348649,126.3612986,120.8862305,103.911,92.392,100.405
391,0.280654937,108.0567837,113.5316849,108.2307339,112.607,98.71824,97.48225,101.2084961,97.02448845,94.41518784,105.3742,108.5237,113.7331,115.9213,115.198,89.58573341,83.66689682,88.53573799,116.0048962,113.2923603,96.12333775,115.0111437,126.0987997,120.5424786,103.486,92.2295,100.042
392,0.282651335,107.7454567,113.1380081,107.9194546,112.5154,98.60837,97.23506,100.970459,96.96040154,94.23208237,104.9897,108.2033,113.4768,115.6924,114.9691,89.36698437,83.51690769,88.3169651,115.336132,112.8298521,95.87333202,114.5736217,125.7425547,120.1299667,103.036,91.9733,99.5859
393,0.284647763,107.3609352,112.6802444,107.5348854,112.3507,98.41611,96.96956,100.6408691,96.84138298,93.97573471,104.5319,107.8004,113.1655,115.3811,114.6761,89.22324181,83.46064091,88.22321892,114.692378,112.3673439,95.55459023,114.2236233,125.3925323,119.7174549,102.605,91.792,99.2484
394,0.286644191,106.9581032,112.2133255,107.1595192,112.1859,98.24216,96.67659,100.3387451,96.70405388,93.71023178,104.065,107.3884,112.8542,115.0698,114.3832,88.98572922,83.32314491,88.07947636,114.0298605,111.8485928,95.22333145,113.8423681,125.1175404,119.3486929,102.111,91.5483,98.8171
395,0.288640618,106.6010475,111.7738724,106.8116188,112.076,98.11399,96.4294,100.0823975,96.63081169,93.50881577,103.653,107.013,112.5612,114.8226,114.1177,88.85447979,83.21690559,87.94822693,113.3673668,111.3860846,94.95458603,113.4236097,124.7112751,118.8861847,101.655,91.3733,98.4359
396,0.290637016,106.2806129,111.3801956,106.4911842,111.9936,98.00413,96.22798,99.85351563,96.57588005,93.34402084,103.2593,106.656,112.2957,114.5754,113.8796,88.6169672,83.10439587,87.75446415,112.7423525,110.9298229,94.64206696,113.0486012,124.4425297,118.4736967,101.217,91.1358,97.9609
397,0.292633444,105.8960915,110.9223843,106.1524391,111.8654,97.85764,95.96245,99.5880127,96.46601677,93.12429428,102.829,106.2623,112.0028,114.2916,113.6232,88.46697807,83.02938938,87.64822483,112.1298313,110.4423046,94.36707497,112.6798391,124.1050243,118.0486679,100.773,90.9545,97.6609
398,0.294629872,105.5481911,110.5012417,105.8320045,111.7739,97.75693,95.74273,99.34082031,96.38361931,92.94116497,102.417,105.8961,111.7189,114.0535,113.3944,88.30447197,82.91063309,87.52946854,111.4923239,109.9360466,94.03581619,112.2673512,123.7487555,117.6674128,100.305,90.6545,97.1859
399,0.2966263,105.1087379,109.9793911,105.3833961,111.5541,97.50056,95.40398,98.98374081,96.20051384,92.6207304,101.9135,105.4109,111.3344,113.6965,113.0281,88.1169796,82.84189701,87.40446568,110.8673096,109.4672918,93.75455379,111.8110895,123.4362602,117.198658,99.8734,90.5045,96.8421
400,0.298622698,104.7791481,109.5857143,105.0995827,111.4901,97.41817,95.22088,98.80063534,96.1455822,92.47424603,101.5381,105.0538,111.0872,113.4676,112.8267,87.92946339,82.72938728,87.27946281,110.2860689,108.9735508,93.49205494,111.4048243,123.0862617,116.7549133,99.4671,90.2795,96.5171
401,0.300619125,104.3854237,109.1187954,104.7516823,111.3436,97.25337,94.95537,98.52597713,96.0265398,92.24536419,101.0986,104.6235,110.7667,113.1838,112.5429,87.8357172,82.59813786,87.08570004,109.711051,108.4547758,93.22330952,111.1423254,122.6924896,116.2549019,99.0359,90.1545,96.0984
402,0.302615941,104.0375233,108.6884975,104.4220448,111.2337,97.13435,94.73565,98.28794003,95.94414234,92.05310345,100.6866,104.2481,110.4738,112.9274,112.2774,87.56697178,82.52937794,86.99820042,109.0985537,108.0110312,92.89205074,110.6798172,122.3799944,115.7986403,98.5609,89.8983,95.7046
